Title,Author,Publication date,Publisher,Language,Pages,Editions,Rating,Aggregate approval,Want to read,Currently reading,Have read
The rebel angels,Robertson Davies,1.5580871205243187e-15,,,0.19931843525060375,-0.11505394163486728,3.5,-0.13303716488316497,-0.10967771246889825,-0.12708801542839973,-0.19681643602172674
Bressant,Julian Hawthorne,0.639000055342722,"Creative Media Partners, LLC",English,0.5771488985844277,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The Surgeon’s Daughter,Sir Walter Scott,0.6825803127694063,Arkose Press,English,1.9440061629979672,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Hushed up!,William Le Queux,-0.9879962219201642,Eveleigh Nash & Grayson,,-0.18962468876950916,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The House Behind the Cedars,Charles W. Chesnutt,0.7552140751472138,Mint Editions,,-0.5785678127896221,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Saracinesca,Francis Marion Crawford,0.7116338177205294,CreateSpace Independent Publishing Platform,English,6.260288420793835e-17,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
"Colonel Quaritch, V.C.",H. Rider Haggard,-1.162317251626902,Rose Pub. Co.,,-0.7230324017113783,-0.11505394163486728,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
PROBLEM AT POLLENSA BAY,Agatha Christie,0.34846500583149226,Fontana,English,-0.2785259742598207,-0.11505394163486728,5.0,-0.1598730122950522,-0.08221354730179675,-0.12708801542839973,-0.011120728373505239
Histoires Extraordinaires,Edgar Allan Poe,-1.5109593110403776,M. Levy,French,0.22154375662318163,-0.10379645898651477,3.0,-0.18670885970693943,-0.1268428156983367,-0.12708801542839973,-0.23395557755137106
Watchmen,Alan Moore,0.2758312434536848,DC Comics Inc.,English,0.6827191751041727,-0.10379645898651477,4.41,8.70816694420014,0.6078236025216284,0.4444088560945499,6.153976765547449
Dubin's lives,Bernard Malamud,0.17414397612475443,Avon,English,0.532698255839272,-0.11505394163486728,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
The Hungry Stones and Other Stories,Rabindranath Tagore,0.5227860355382301,Kessinger Publishing,English,-0.05627276053404189,-0.10379645898651477,0.0,-0.22696263082477028,-0.0719144853641337,-0.06993832827610479,-0.27109471908101535
Rāmāyaṇaṃ,Vālmīki,-1.4383255486625703,Vālmīkiyantre mudritaṃ,Sanskrit,6.260288420793835e-17,-0.10379645898651477,3.33,-0.09291757300239356,-0.07878052665590907,-0.06993832827610479,-0.19681643602172674
Sky Hunters,Jack Shane,0.5373127880137916,Avon,English,0.3715646758880823,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Swords Against Wizardry,Fritz Leiber,-0.0001770535819833604,Ace Books,English,-0.5674551521033332,-0.11505394163486728,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Virtual light,William Gibson,0.3629917583070537,Bantam Books,English,0.19376210490745926,-0.11505394163486728,3.6,0.4976052492961849,-0.05131636148880757,-0.06993832827610479,0.6573838191600921
Journey,Danielle Steel,0.4646790256359841,Delacorte Press,English,6.260288420793835e-17,-0.11505394163486728,4.5,-0.10620131747127774,-0.06848146471824601,-0.012788641123809825,-0.12253815296243814
The lords of the North,Bernard Cornwell,0.551839540489353,HarperCollinsPublishers,English,0.1493114621623035,-0.11505394163486728,4.0,0.041395843294102,-0.05131636148880757,0.10151073318078009,0.17457497927471627
The charm school,Nelson DeMille,0.2903579959292463,Warner Books,English,6.260288420793835e-17,-0.11505394163486728,4.0,-0.17329093600099582,-0.06848146471824601,-0.06993832827610479,-0.12253815296243814
Madame Bovary,Gustave Flaubert,0.7552140751472138,Independently Published,English,6.260288420793835e-17,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Pronto,Elmore Leonard,0.3629917583070537,Delacorte Press,English,0.010403203583691751,-0.11505394163486728,3.8,0.027977919588158387,-0.06848146471824601,-0.12708801542839973,0.10029669621542767
Death of a Hero,Richard Aldington,0.3194115008803693,Trafalgar Square,English,0.6104868806432945,-0.11505394163486728,0.0,-0.22696263082477028,-0.09594562988534751,-0.12708801542839973,-0.27109471908101535
Sorry,Zoran Drvenkar,0.609946550391599,De Arbeiderspers,Dutch,0.5438109165255609,-0.11505394163486728,0.0,-0.22696263082477028,-0.10967771246889825,-0.12708801542839973,-0.27109471908101535
Dark Eyes Of London,Edgar Wallace,0.4792057781115456,House of Stratus,English,-0.3340892776912654,-0.11505394163486728,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Maori and Settler.,G. A. Henty,-1.1332637466757791,Federal Book Co.,,6.260288420793835e-17,-0.11505394163486728,5.0,-0.1598730122950522,-0.1199767744065613,-0.12708801542839973,-0.19681643602172674
The Moffats,Eleanor Estes,0.014349698893578124,"Harcourt, Brace & World",,-0.16184303705378683,-0.11505394163486728,4.0,-0.11961924117722136,-0.05131636148880757,-0.06993832827610479,-0.15967729449208246
Absent in the Spring,Agatha Christie,0.05792995632026258,Dell,English,6.260288420793835e-17,-0.11505394163486728,5.0,-0.025693775235616067,0.013911030783058486,0.10151073318078009,-0.011120728373505239
To Herat and Cabul,G. A. Henty,-0.9734694694446028,Charles Scribner's Sons,,6.260288420793835e-17,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Judgment on Deltchev,Eric Ambler,-0.24713184566652857,Knopf,English,-0.2396316618578094,-0.11505394163486728,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
The memoirs of a survivor.,Doris Lessing,0.10151021374694702,Knopf,English,-0.42854689352472136,-0.11505394163486728,0.0,-0.22696263082477028,-0.09594562988534751,-0.12708801542839973,-0.23395557755137106
The battle of the Villa Fiorita,Rumer Godden,0.18867072860031592,Macdonald Futura,English,-0.2951949652892541,-0.11505394163486728,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
"Maigret, die Tänzerin und die Gräfin",Georges Simenon,0.26130449097812336,Diogenes,German,-0.4229905631815769,-0.11505394163486728,4.0,-0.17329093600099582,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
El fin del mundo y un despiadado país de las maravillas,村上春樹,0.5954197979160375,Tusquets,,6.260288420793835e-17,-0.11505394163486728,4.43,0.1891271832965412,0.04137519595015998,-0.06993832827610479,0.17457497927471627
Confession of a murderer.,Joseph Roth,0.24677773850256185,Hogarth,English,-0.37853992043642115,-0.11505394163486728,3.0,-0.18670885970693943,-0.1268428156983367,-0.12708801542839973,-0.23395557755137106
The Jelly-bean,F. Scott Fitzgerald,0.5227860355382301,Kessinger Publishing,English,-1.3453414001435589,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The British barbarians,Grant Allen,-1.0606299842979716,G. P. Putnam's Sons,English,-0.05071643019089742,-0.11505394163486728,4.5,-0.10620131747127774,-0.123409795052449,-0.12708801542839973,-0.19681643602172674
Baignade interdite,R. L. Stine,0.3920452632581767,Bayard Poche,French,-0.8286026782311232,-0.11505394163486728,3.12,0.10794874487558233,0.23705737276575814,-0.06993832827610479,0.24885326233400487
A Gentleman in Moscow,Amor Towles,0.6971070652449679,Viking,English,0.9549793619182517,-0.11505394163486728,3.84,3.0191014721171086,2.379262255799675,2.444647906424873,2.5143408956423072
Burning chrome,William Gibson,0.2758312434536848,Ace Books,English,-0.5507861610738998,-0.11505394163486728,3.94,1.676235667626272,0.037942175304272296,0.10151073318078009,1.6230014989308439
Madeline in London,Ludwig Bemelmans,-0.10186432091091374,Viking Juvenile,English,-1.2564401146532473,-0.11505394163486728,3.33,-0.09291757300239356,-0.0444503201970322,-0.06993832827610479,0.06315755468578337
Rollo on the Atlantic.,Jacob Abbott,-1.670753588271554,W. J. Reynolds & co.,,6.260288420793835e-17,-0.10379645898651477,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Colas Breugnon.,Romain Rolland,-0.711987924884496,Ollendorff,French,0.18264944422117033,-0.11505394163486728,4.0,-0.17329093600099582,-0.1268428156983367,-0.12708801542839973,-0.19681643602172674
A foregone conclusion.,William Dean Howells,-1.3511650338092014,J. R. Osgood and co.,,6.260288420793835e-17,-0.11505394163486728,5.0,-0.1598730122950522,-0.1268428156983367,-0.12708801542839973,-0.23395557755137106
Pictures of Fidelman,Bernard Malamud,0.02887645136913961,Dell Pub. Co.,English,-0.5563424914170442,-0.11505394163486728,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
Demon Healer Naberius,Peter Varnicrast,0.7697408276227753,Peter Varnicrast,English,-0.21185001014208704,-0.11505394163486728,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Mistress Wilding,Rafael Sabatini,-0.8427286971645495,Grosset & Dunlap,English,0.30488871177034865,-0.11505394163486728,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.27109471908101535
Caesar,Colleen McCullough,0.42109876820929965,W. Morrow,English,2.077358091233435,-0.11505394163486728,5.0,-0.1598730122950522,-0.11311073311478594,-0.06993832827610479,-0.19681643602172674
Face,Dean Koontz,0.5082592830626685,HarperCollins Publishers,English,6.260288420793835e-17,-0.11505394163486728,3.75,-0.025693775235616067,-0.04788334084291988,-0.06993832827610479,0.06315755468578337
Havana,Stephen Hunter,0.5082592830626685,Simon & Schuster,English,0.6271558716727279,-0.11505394163486728,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.15967729449208246
"Jennifer, Hecate, Macbeth, William McKinley, and me, Elizabeth",E. L. Konigsburg,-0.014703806057544844,Atheneum,English,-0.9619546064665905,-0.11505394163486728,0.0,-0.22696263082477028,-0.08907958859357212,-0.12708801542839973,-0.15967729449208246
Nova express,William S. Burroughs,0.34846500583149226,Grove Press,English,-0.6174621251916333,-0.11505394163486728,3.5,-0.03911169894155968,-0.10624469182301056,-0.12708801542839973,-0.08539901143279384
Peter Pan,J. M. Barrie,0.3920452632581767,Barnes & Noble Books,English,-0.12850505499492001,-0.11505394163486728,5.0,-0.09278339376533414,-0.09594562988534751,-0.06993832827610479,-0.19681643602172674
The jewel in the crown.,Paul Scott,0.15961722364919295,Avon Books,English,0.5382545861824164,-0.11505394163486728,0.0,-0.22696263082477028,-0.06504844407235832,-0.12708801542839973,-0.23395557755137106
